order_id,product_name,phone,order_date,order_time,payment_mode,amount
102466,Headphones,9091202252,2025-04-06,11:30,Net Banking,8762
102467,Keyboard,9128148965,2025-04-07,13:04,Wallet,3790
102468,Mouse,6852719713,2025-04-08,12:08,Credit Card,43633
102469,USB Cable,6529991668,2025-04-09,17:41,Wallet,9060
102470,Mouse,9221942012,2025-04-10,18:08,Credit Card,32189
102471,Monitor,6696748013,2025-04-11,16:32,Credit Card,30146
102472,Mouse,8279369630,2025-04-12,09:47,Credit Card,13725
102473,Monitor,9760184241,2025-04-13,17:33,Debit Card,35576
102474,Keyboard,7711972592,2025-04-14,15:41,Bank Transfer,28939
102475,Laptop,7478489940,2025-04-15,09:03,Debit Card,29267
102476,USB Cable,8139428034,2025-04-16,13:13,Credit Card,26719
102477,Laptop,8481941286,2025-04-17,10:04,Net Banking,32923
102478,Keyboard,9619903543,2025-04-18,18:29,PayPal,19726
102479,USB Cable,6226030289,2025-04-19,09:30,Cash on Delivery,278
102480,Headphones,6613539934,2025-04-20,13:23,Wallet,40643
102481,USB Cable,6478252222,2025-04-01,17:22,Cash on Delivery,20408
102482,Laptop,8447705864,2025-04-02,14:31,Net Banking,22362
102483,Mouse,7903259674,2025-04-03,12:32,Cash on Delivery,43516
102484,Headphones,9301563627,2025-04-04,15:01,PayPal,26631
102485,Mouse,7397784761,2025-04-05,15:02,Wallet,46799
102486,Headphones,9091202252,2025-04-06,11:30,Net Banking,8762
102487,Keyboard,9128148965,2025-04-07,13:04,Wallet,3790
102488,Mouse,6852719713,2025-04-08,12:08,Credit Card,43633
102489,USB Cable,6529991668,2025-04-09,17:41,Wallet,9060
102490,Mouse,9221942012,2025-04-10,18:08,Credit Card,32189
102491,Monitor,6696748013,2025-04-11,16:32,Credit Card,30146
102492,Mouse,8279369630,2025-04-12,09:47,Credit Card,13725
102493,Monitor,9760184241,2025-04-13,17:33,Debit Card,35576
102494,Keyboard,7711972592,2025-04-14,15:41,Bank Transfer,28939
102495,Laptop,7478489940,2025-04-15,09:03,Debit Card,29267
102496,USB Cable,8139428034,2025-04-16,13:13,Credit Card,26719
102497,Laptop,8481941286,2025-04-17,10:04,Net Banking,32923
102498,Keyboard,9619903543,2025-04-18,18:29,PayPal,19726
102499,USB Cable,6226030289,2025-04-19,09:30,Cash on Delivery,278
102500,Headphones,6613539934,2025-04-20,13:23,Wallet,40643
102501,USB Cable,6478252222,2025-04-01,17:22,Cash on Delivery,20408
102502,Laptop,8447705864,2025-04-02,14:31,Net Banking,22362
102503,Mouse,7903259674,2025-04-03,12:32,Cash on Delivery,43516
102504,Headphones,9301563627,2025-04-04,15:01,PayPal,26631
102505,Mouse,7397784761,2025-04-05,15:02,Wallet,46799
102506,Headphones,9091202252,2025-04-06,11:30,Net Banking,8762
102507,Keyboard,9128148965,2025-04-07,13:04,Wallet,3790
102508,Mouse,6852719713,2025-04-08,12:08,Credit Card,43633
102509,USB Cable,6529991668,2025-04-09,17:41,Wallet,9060
102510,Mouse,9221942012,2025-04-10,18:08,Credit Card,32189
102511,Monitor,6696748013,2025-04-11,16:32,Credit Card,30146
102512,Mouse,8279369630,2025-04-12,09:47,Credit Card,13725
102513,Monitor,9760184241,2025-04-13,17:33,Debit Card,35576
102514,Keyboard,7711972592,2025-04-14,15:41,Bank Transfer,28939
102515,Laptop,7478489940,2025-04-15,09:03,Debit Card,29267
102516,USB Cable,8139428034,2025-04-16,13:13,Credit Card,26719
102517,Laptop,8481941286,2025-04-17,10:04,Net Banking,32923
102518,Keyboard,9619903543,2025-04-18,18:29,PayPal,19726
102519,USB Cable,6226030289,2025-04-19,09:30,Cash on Delivery,278
102520,Headphones,6613539934,2025-04-20,13:23,Wallet,40643
102521,USB Cable,6478252222,2025-04-01,17:22,Cash on Delivery,20408
102522,Laptop,8447705864,2025-04-02,14:31,Net Banking,22362
102523,Mouse,7903259674,2025-04-03,12:32,Cash on Delivery,43516
102524,Headphones,9301563627,2025-04-04,15:01,PayPal,26631
102525,Mouse,7397784761,2025-04-05,15:02,Wallet,46799
102526,Headphones,9091202252,2025-04-06,11:30,Net Banking,8762
102527,Keyboard,9128148965,2025-04-07,13:04,Wallet,3790
102528,Mouse,6852719713,2025-04-08,12:08,Credit Card,43633
102529,USB Cable,6529991668,2025-04-09,17:41,Wallet,9060
102530,Mouse,9221942012,2025-04-10,18:08,Credit Card,32189
102531,Monitor,6696748013,2025-04-11,16:32,Credit Card,30146
102532,Mouse,8279369630,2025-04-12,09:47,Credit Card,13725
102533,Monitor,9760184241,2025-04-13,17:33,Debit Card,35576
102534,Keyboard,7711972592,2025-04-14,15:41,Bank Transfer,28939
102535,Laptop,7478489940,2025-04-15,09:03,Debit Card,29267
102536,USB Cable,8139428034,2025-04-16,13:13,Credit Card,26719
102537,Laptop,8481941286,2025-04-17,10:04,Net Banking,32923
102538,Keyboard,9619903543,2025-04-18,18:29,PayPal,19726
102539,USB Cable,6226030289,2025-04-19,09:30,Cash on Delivery,278
102540,Headphones,6613539934,2025-04-20,13:23,Wallet,40643
102541,USB Cable,6478252222,2025-04-01,17:22,Cash on Delivery,20408
102542,Laptop,8447705864,2025-04-02,14:31,Net Banking,22362
102543,Mouse,7903259674,2025-04-03,12:32,Cash on Delivery,43516
102544,Headphones,9301563627,2025-04-04,15:01,PayPal,26631
102545,Mouse,7397784761,2025-04-05,15:02,Wallet,46799
102546,Headphones,9091202252,2025-04-06,11:30,Net Banking,8762
102547,Keyboard,9128148965,2025-04-07,13:04,Wallet,3790
102548,Mouse,6852719713,2025-04-08,12:08,Credit Card,43633
102549,USB Cable,6529991668,2025-04-09,17:41,Wallet,9060
102550,Mouse,9221942012,2025-04-10,18:08,Credit Card,32189
102551,Monitor,6696748013,2025-04-11,16:32,Credit Card,30146
102552,Mouse,8279369630,2025-04-12,09:47,Credit Card,13725
102553,Monitor,9760184241,2025-04-13,17:33,Debit Card,35576
102554,Keyboard,7711972592,2025-04-14,15:41,Bank Transfer,28939
102555,Laptop,7478489940,2025-04-15,09:03,Debit Card,29267
102556,USB Cable,8139428034,2025-04-16,13:13,Credit Card,26719
102557,Laptop,8481941286,2025-04-17,10:04,Net Banking,32923
102558,Keyboard,9619903543,2025-04-18,18:29,PayPal,19726
102559,USB Cable,6226030289,2025-04-19,09:30,Cash on Delivery,278
102560,Headphones,6613539934,2025-04-20,13:23,Wallet,40643
102561,USB Cable,6478252222,2025-04-01,17:22,Cash on Delivery,20408
102562,Laptop,8447705864,2025-04-02,14:31,Net Banking,22362
102563,Mouse,7903259674,2025-04-03,12:32,Cash on Delivery,43516
102564,Headphones,9301563627,2025-04-04,15:01,PayPal,26631
102565,Mouse,7397784761,2025-04-05,15:02,Wallet,46799
102566,Headphones,9091202252,2025-04-06,11:30,Net Banking,8762
102567,Keyboard,9128148965,2025-04-07,13:04,Wallet,3790
102568,Mouse,6852719713,2025-04-08,12:08,Credit Card,43633
102569,USB Cable,6529991668,2025-04-09,17:41,Wallet,9060
102570,Mouse,9221942012,2025-04-10,18:08,Credit Card,32189
102571,Monitor,6696748013,2025-04-11,16:32,Credit Card,30146
102572,Mouse,8279369630,2025-04-12,09:47,Credit Card,13725
102573,Monitor,9760184241,2025-04-13,17:33,Debit Card,35576
102574,Keyboard,7711972592,2025-04-14,15:41,Bank Transfer,28939
102575,Laptop,7478489940,2025-04-15,09:03,Debit Card,29267
102576,USB Cable,8139428034,2025-04-16,13:13,Credit Card,26719
102577,Laptop,8481941286,2025-04-17,10:04,Net Banking,32923
102578,Keyboard,9619903543,2025-04-18,18:29,PayPal,19726
102579,USB Cable,6226030289,2025-04-19,09:30,Cash on Delivery,278
102580,Headphones,6613539934,2025-04-20,13:23,Wallet,40643
102581,USB Cable,6478252222,2025-04-01,17:22,Cash on Delivery,20408
102582,Laptop,8447705864,2025-04-02,14:31,Net Banking,22362
102583,Mouse,7903259674,2025-04-03,12:32,Cash on Delivery,43516
102584,Headphones,9301563627,2025-04-04,15:01,PayPal,26631
102585,Mouse,7397784761,2025-04-05,15:02,Wallet,46799
102586,Headphones,9091202252,2025-04-06,11:30,Net Banking,8762
102587,Keyboard,9128148965,2025-04-07,13:04,Wallet,3790
102588,Mouse,6852719713,2025-04-08,12:08,Credit Card,43633
102589,USB Cable,6529991668,2025-04-09,17:41,Wallet,9060
102590,Mouse,9221942012,2025-04-10,18:08,Credit Card,32189
102591,Monitor,6696748013,2025-04-11,16:32,Credit Card,30146
102592,Mouse,8279369630,2025-04-12,09:47,Credit Card,13725
102593,Monitor,9760184241,2025-04-13,17:33,Debit Card,35576
102594,Keyboard,7711972592,2025-04-14,15:41,Bank Transfer,28939
102595,Laptop,7478489940,2025-04-15,09:03,Debit Card,29267
102596,USB Cable,8139428034,2025-04-16,13:13,Credit Card,26719
102597,Laptop,8481941286,2025-04-17,10:04,Net Banking,32923
102598,Keyboard,9619903543,2025-04-18,18:29,PayPal,19726
102599,USB Cable,6226030289,2025-04-19,09:30,Cash on Delivery,278
102600,Headphones,6613539934,2025-04-20,13:23,Wallet,40643
102601,USB Cable,6478252222,2025-04-01,17:22,Cash on Delivery,20408
102602,Laptop,8447705864,2025-04-02,14:31,Net Banking,22362
102603,Mouse,7903259674,2025-04-03,12:32,Cash on Delivery,43516
102604,Headphones,9301563627,2025-04-04,15:01,PayPal,26631
102605,Mouse,7397784761,2025-04-05,15:02,Wallet,46799
102606,Headphones,9091202252,2025-04-06,11:30,Net Banking,8762
102607,Keyboard,9128148965,2025-04-07,13:04,Wallet,3790
102608,Mouse,6852719713,2025-04-08,12:08,Credit Card,43633
102609,USB Cable,6529991668,2025-04-09,17:41,Wallet,9060
102610,Mouse,9221942012,2025-04-10,18:08,Credit Card,32189
102611,Monitor,6696748013,2025-04-11,16:32,Credit Card,30146
102612,Mouse,8279369630,2025-04-12,09:47,Credit Card,13725
102613,Monitor,9760184241,2025-04-13,17:33,Debit Card,35576
102614,Keyboard,7711972592,2025-04-14,15:41,Bank Transfer,28939
102615,Laptop,7478489940,2025-04-15,09:03,Debit Card,29267
102616,USB Cable,8139428034,2025-04-16,13:13,Credit Card,26719
102617,Laptop,8481941286,2025-04-17,10:04,Net Banking,32923
102618,Keyboard,9619903543,2025-04-18,18:29,PayPal,19726
102619,USB Cable,6226030289,2025-04-19,09:30,Cash on Delivery,278
102620,Headphones,6613539934,2025-04-20,13:23,Wallet,40643
102621,USB Cable,6478252222,2025-04-01,17:22,Cash on Delivery,20408
102622,Laptop,8447705864,2025-04-02,14:31,Net Banking,22362
102623,Mouse,7903259674,2025-04-03,12:32,Cash on Delivery,43516
102624,Headphones,9301563627,2025-04-04,15:01,PayPal,26631
102625,Mouse,7397784761,2025-04-05,15:02,Wallet,46799
102626,Headphones,9091202252,2025-04-06,11:30,Net Banking,8762
102627,Keyboard,9128148965,2025-04-07,13:04,Wallet,3790
102628,Mouse,6852719713,2025-04-08,12:08,Credit Card,43633
102629,USB Cable,6529991668,2025-04-09,17:41,Wallet,9060
102630,Mouse,9221942012,2025-04-10,18:08,Credit Card,32189
102631,Monitor,6696748013,2025-04-11,16:32,Credit Card,30146
102632,Mouse,8279369630,2025-04-12,09:47,Credit Card,13725
102633,Monitor,9760184241,2025-04-13,17:33,Debit Card,35576
102634,Keyboard,7711972592,2025-04-14,15:41,Bank Transfer,28939
102635,Laptop,7478489940,2025-04-15,09:03,Debit Card,29267
102636,USB Cable,8139428034,2025-04-16,13:13,Credit Card,26719
102637,Laptop,8481941286,2025-04-17,10:04,Net Banking,32923
102638,Keyboard,9619903543,2025-04-18,18:29,PayPal,19726
102639,USB Cable,6226030289,2025-04-19,09:30,Cash on Delivery,278
102640,Headphones,6613539934,2025-04-20,13:23,Wallet,40643
102641,USB Cable,6478252222,2025-04-01,17:22,Cash on Delivery,20408
102642,Laptop,8447705864,2025-04-02,14:31,Net Banking,22362
102643,Mouse,7903259674,2025-04-03,12:32,Cash on Delivery,43516
102644,Headphones,9301563627,2025-04-04,15:01,PayPal,26631
102645,Mouse,7397784761,2025-04-05,15:02,Wallet,46799
102646,Headphones,9091202252,2025-04-06,11:30,Net Banking,8762
102647,Keyboard,9128148965,2025-04-07,13:04,Wallet,3790
102648,Mouse,6852719713,2025-04-08,12:08,Credit Card,43633
102649,USB Cable,6529991668,2025-04-09,17:41,Wallet,9060
102650,Mouse,9221942012,2025-04-10,18:08,Credit Card,32189
102651,Monitor,6696748013,2025-04-11,16:32,Credit Card,30146
102652,Mouse,8279369630,2025-04-12,09:47,Credit Card,13725
102653,Monitor,9760184241,2025-04-13,17:33,Debit Card,35576
102654,Keyboard,7711972592,2025-04-14,15:41,Bank Transfer,28939
102655,Laptop,7478489940,2025-04-15,09:03,Debit Card,29267
102656,USB Cable,8139428034,2025-04-16,13:13,Credit Card,26719
102657,Laptop,8481941286,2025-04-17,10:04,Net Banking,32923
102658,Keyboard,9619903543,2025-04-18,18:29,PayPal,19726
102659,USB Cable,6226030289,2025-04-19,09:30,Cash on Delivery,278
102660,Headphones,6613539934,2025-04-20,13:23,Wallet,40643
102661,USB Cable,6478252222,2025-04-01,17:22,Cash on Delivery,20408
102662,Laptop,8447705864,2025-04-02,14:31,Net Banking,22362
102663,Mouse,7903259674,2025-04-03,12:32,Cash on Delivery,43516
102664,Headphones,9301563627,2025-04-04,15:01,PayPal,26631
102665,Mouse,7397784761,2025-04-05,15:02,Wallet,46799
102666,Headphones,9091202252,2025-04-06,11:30,Net Banking,8762
102667,Keyboard,9128148965,2025-04-07,13:04,Wallet,3790
102668,Mouse,6852719713,2025-04-08,12:08,Credit Card,43633
102669,USB Cable,6529991668,2025-04-09,17:41,Wallet,9060
102670,Mouse,9221942012,2025-04-10,18:08,Credit Card,32189
102671,Monitor,6696748013,2025-04-11,16:32,Credit Card,30146
102672,Mouse,8279369630,2025-04-12,09:47,Credit Card,13725
102673,Monitor,9760184241,2025-04-13,17:33,Debit Card,35576
102674,Keyboard,7711972592,2025-04-14,15:41,Bank Transfer,28939
102675,Laptop,7478489940,2025-04-15,09:03,Debit Card,29267
102676,USB Cable,8139428034,2025-04-16,13:13,Credit Card,26719
102677,Laptop,8481941286,2025-04-17,10:04,Net Banking,32923
102678,Keyboard,9619903543,2025-04-18,18:29,PayPal,19726
102679,USB Cable,6226030289,2025-04-19,09:30,Cash on Delivery,278
102680,Headphones,6613539934,2025-04-20,13:23,Wallet,40643
102681,USB Cable,6478252222,2025-04-01,17:22,Cash on Delivery,20408
102682,Laptop,8447705864,2025-04-02,14:31,Net Banking,22362
102683,Mouse,7903259674,2025-04-03,12:32,Cash on Delivery,43516
102684,Headphones,9301563627,2025-04-04,15:01,PayPal,26631
102685,Mouse,7397784761,2025-04-05,15:02,Wallet,46799
102686,Headphones,9091202252,2025-04-06,11:30,Net Banking,8762
102687,Keyboard,9128148965,2025-04-07,13:04,Wallet,3790
102688,Mouse,6852719713,2025-04-08,12:08,Credit Card,43633
102689,USB Cable,6529991668,2025-04-09,17:41,Wallet,9060
102690,Mouse,9221942012,2025-04-10,18:08,Credit Card,32189
102691,Monitor,6696748013,2025-04-11,16:32,Credit Card,30146
102692,Mouse,8279369630,2025-04-12,09:47,Credit Card,13725
102693,Monitor,9760184241,2025-04-13,17:33,Debit Card,35576
102694,Keyboard,7711972592,2025-04-14,15:41,Bank Transfer,28939
102695,Laptop,7478489940,2025-04-15,09:03,Debit Card,29267
102696,USB Cable,8139428034,2025-04-16,13:13,Credit Card,26719
102697,Laptop,8481941286,2025-04-17,10:04,Net Banking,32923
102698,Keyboard,9619903543,2025-04-18,18:29,PayPal,19726
102699,USB Cable,6226030289,2025-04-19,09:30,Cash on Delivery,278
102700,Headphones,6613539934,2025-04-20,13:23,Wallet,40643
102701,USB Cable,6478252222,2025-04-01,17:22,Cash on Delivery,20408
102702,Laptop,8447705864,2025-04-02,14:31,Net Banking,22362
102703,Mouse,7903259674,2025-04-03,12:32,Cash on Delivery,43516
102704,Headphones,9301563627,2025-04-04,15:01,PayPal,26631
102705,Mouse,7397784761,2025-04-05,15:02,Wallet,46799
102706,Headphones,9091202252,2025-04-06,11:30,Net Banking,8762
102707,Keyboard,9128148965,2025-04-07,13:04,Wallet,3790
102708,Mouse,6852719713,2025-04-08,12:08,Credit Card,43633
102709,USB Cable,6529991668,2025-04-09,17:41,Wallet,9060
102710,Mouse,9221942012,2025-04-10,18:08,Credit Card,32189
102711,Monitor,6696748013,2025-04-11,16:32,Credit Card,30146
102712,Mouse,8279369630,2025-04-12,09:47,Credit Card,13725
102713,Monitor,9760184241,2025-04-13,17:33,Debit Card,35576
102714,Keyboard,7711972592,2025-04-14,15:41,Bank Transfer,28939
102715,Laptop,7478489940,2025-04-15,09:03,Debit Card,29267
102716,USB Cable,8139428034,2025-04-16,13:13,Credit Card,26719
102717,Laptop,8481941286,2025-04-17,10:04,Net Banking,32923
102718,Keyboard,9619903543,2025-04-18,18:29,PayPal,19726
102719,USB Cable,6226030289,2025-04-19,09:30,Cash on Delivery,278
102720,Headphones,6613539934,2025-04-20,13:23,Wallet,40643
102721,USB Cable,6478252222,2025-04-01,17:22,Cash on Delivery,20408
102722,Laptop,8447705864,2025-04-02,14:31,Net Banking,22362
102723,Mouse,7903259674,2025-04-03,12:32,Cash on Delivery,43516
102724,Headphones,9301563627,2025-04-04,15:01,PayPal,26631
102725,Mouse,7397784761,2025-04-05,15:02,Wallet,46799
102726,Headphones,9091202252,2025-04-06,11:30,Net Banking,8762
102727,Keyboard,9128148965,2025-04-07,13:04,Wallet,3790
102728,Mouse,6852719713,2025-04-08,12:08,Credit Card,43633
102729,USB Cable,6529991668,2025-04-09,17:41,Wallet,9060
102730,Mouse,9221942012,2025-04-10,18:08,Credit Card,32189
102731,Monitor,6696748013,2025-04-11,16:32,Credit Card,30146
102732,Mouse,8279369630,2025-04-12,09:47,Credit Card,13725
102733,Monitor,9760184241,2025-04-13,17:33,Debit Card,35576
102734,Keyboard,7711972592,2025-04-14,15:41,Bank Transfer,28939
102735,Laptop,7478489940,2025-04-15,09:03,Debit Card,29267
102736,USB Cable,8139428034,2025-04-16,13:13,Credit Card,26719
102737,Laptop,8481941286,2025-04-17,10:04,Net Banking,32923
102738,Keyboard,9619903543,2025-04-18,18:29,PayPal,19726
102739,USB Cable,6226030289,2025-04-19,09:30,Cash on Delivery,278
102740,Headphones,6613539934,2025-04-20,13:23,Wallet,40643
102741,USB Cable,6478252222,2025-04-01,17:22,Cash on Delivery,20408
102742,Laptop,8447705864,2025-04-02,14:31,Net Banking,22362
102743,Mouse,7903259674,2025-04-03,12:32,Cash on Delivery,43516
102744,Headphones,9301563627,2025-04-04,15:01,PayPal,26631
102745,Mouse,7397784761,2025-04-05,15:02,Wallet,46799
102746,Headphones,9091202252,2025-04-06,11:30,Net Banking,8762
102747,Keyboard,9128148965,2025-04-07,13:04,Wallet,3790
102748,Mouse,6852719713,2025-04-08,12:08,Credit Card,43633
102749,USB Cable,6529991668,2025-04-09,17:41,Wallet,9060
102750,Mouse,9221942012,2025-04-10,18:08,Credit Card,32189
102751,Monitor,6696748013,2025-04-11,16:32,Credit Card,30146
102752,Mouse,8279369630,2025-04-12,09:47,Credit Card,13725
102753,Monitor,9760184241,2025-04-13,17:33,Debit Card,35576
102754,Keyboard,7711972592,2025-04-14,15:41,Bank Transfer,28939
102755,Laptop,7478489940,2025-04-15,09:03,Debit Card,29267
102756,USB Cable,8139428034,2025-04-16,13:13,Credit Card,26719
102757,Laptop,8481941286,2025-04-17,10:04,Net Banking,32923
102758,Keyboard,9619903543,2025-04-18,18:29,PayPal,19726
102759,USB Cable,6226030289,2025-04-19,09:30,Cash on Delivery,278
102760,Headphones,6613539934,2025-04-20,13:23,Wallet,40643
102761,USB Cable,6478252222,2025-04-01,17:22,Cash on Delivery,20408
102762,Laptop,8447705864,2025-04-02,14:31,Net Banking,22362
102763,Mouse,7903259674,2025-04-03,12:32,Cash on Delivery,43516
102764,Headphones,9301563627,2025-04-04,15:01,PayPal,26631
102765,Mouse,7397784761,2025-04-05,15:02,Wallet,46799
102766,Headphones,9091202252,2025-04-06,11:30,Net Banking,8762
102767,Keyboard,9128148965,2025-04-07,13:04,Wallet,3790
102768,Mouse,6852719713,2025-04-08,12:08,Credit Card,43633
102769,USB Cable,6529991668,2025-04-09,17:41,Wallet,9060
102770,Mouse,9221942012,2025-04-10,18:08,Credit Card,32189
102771,Monitor,6696748013,2025-04-11,16:32,Credit Card,30146
102772,Mouse,8279369630,2025-04-12,09:47,Credit Card,13725
102773,Monitor,9760184241,2025-04-13,17:33,Debit Card,35576
102774,Keyboard,7711972592,2025-04-14,15:41,Bank Transfer,28939
102775,Laptop,7478489940,2025-04-15,09:03,Debit Card,29267
102776,USB Cable,8139428034,2025-04-16,13:13,Credit Card,26719
102777,Laptop,8481941286,2025-04-17,10:04,Net Banking,32923
102778,Keyboard,9619903543,2025-04-18,18:29,PayPal,19726
102779,USB Cable,6226030289,2025-04-19,09:30,Cash on Delivery,278
102780,Headphones,6613539934,2025-04-20,13:23,Wallet,40643
102781,USB Cable,6478252222,2025-04-01,17:22,Cash on Delivery,20408
102782,Laptop,8447705864,2025-04-02,14:31,Net Banking,22362
102783,Mouse,7903259674,2025-04-03,12:32,Cash on Delivery,43516
102784,Headphones,9301563627,2025-04-04,15:01,PayPal,26631
102785,Mouse,7397784761,2025-04-05,15:02,Wallet,46799
102786,Headphones,9091202252,2025-04-06,11:30,Net Banking,8762
102787,Keyboard,9128148965,2025-04-07,13:04,Wallet,3790
102788,Mouse,6852719713,2025-04-08,12:08,Credit Card,43633
102789,USB Cable,6529991668,2025-04-09,17:41,Wallet,9060
102790,Mouse,9221942012,2025-04-10,18:08,Credit Card,32189
102791,Monitor,6696748013,2025-04-11,16:32,Credit Card,30146
102792,Mouse,8279369630,2025-04-12,09:47,Credit Card,13725
102793,Monitor,9760184241,2025-04-13,17:33,Debit Card,35576
102794,Keyboard,7711972592,2025-04-14,15:41,Bank Transfer,28939
102795,Laptop,7478489940,2025-04-15,09:03,Debit Card,29267
